actual,proposed
0.04378392547369003,0.08594555407762527
0.04769621789455414,0.08731468766927719
0.05156951770186424,0.08881774544715881
0.0554053820669651,0.09041108936071396
0.05920568108558655,0.09210769832134247
0.06297221034765244,0.09389819204807281
0.06670669466257095,0.09578216075897217
0.0616927295923233,0.09733277559280396
0.05677075311541557,0.09865528345108032
0.060654863715171814,0.10020074248313904
0.05578434467315674,0.10141165554523468
0.055358897894620895,0.1026555672287941
0.0549553744494915,0.10382308065891266
0.06329099088907242,0.10666830092668533
0.05375276505947113,0.1079285740852356
0.0534340925514698,0.1086808517575264
0.05749226361513138,0.1098458543419838
0.052789106965065,0.11069844663143158
0.04816555976867676,0.11135561764240265
0.04797716066241264,0.11204646527767181
0.04780113697052002,0.11271166801452637
0.04327797889709473,0.11313405632972717
0.034467991441488266,0.11317041516304016
0.030145686119794846,0.11309657245874405
0.030245235189795494,0.1130804792046547
0.025985341519117355,0.11285078525543213
0.021785443648695946,0.11247293651103973
0.013283771462738514,0.11172563582658768
0.00925652589648962,0.11091328412294388
0.0052782511338591576,0.10996982455253601
0.0,0.10847950726747513
0.0,0.10718029737472534
0.0,0.10596461594104767
0.0,0.10477670282125473
0.0,0.10321053117513657
0.0,0.10159774124622345
0.0,0.10011066496372223
0.0,0.09868179261684418
0.0,0.0974307507276535
0.0,0.09466899931430817
0.0,0.09356214851140976
0.0,0.09212324768304825
0.0,0.09087514132261276
0.0,0.09004666656255722
0.0,0.08937164396047592
0.0,0.08798670023679733
0.0,0.08743611723184586
0.0,0.08732638508081436
0.0,0.08718458563089371
0.00434583704918623,0.08703960478305817
0.004371361341327429,0.08711465448141098
3.77257056243252e-05,0.08713626861572266
0.00012338938540779054,0.0869460329413414
0.004565218463540077,0.08522053807973862
0.004604618065059185,0.08677376806735992
0.008983494713902473,0.08680284023284912
0.00022497728059533983,0.08703549206256866
0.0,0.08678872883319855
0.0,0.08646606653928757
0.0006255486514419317,0.08618659526109695
0.0006953190895728767,0.08613626658916473
0.005121865775436163,0.08603597432374954
0.013844513334333897,0.08657534420490265
0.026806458830833435,0.086908720433712
0.03959300369024277,0.08796097338199615
0.0522129125893116,0.08954048901796341
0.055955447256565094,0.09121734648942947
0.068384550511837,0.09306608140468597
0.07194569706916809,0.09543493390083313
0.07548440247774124,0.09773790091276169
0.07900197058916092,0.10014791786670685
0.08685865998268127,0.10260079801082611
0.09027684479951859,0.10537327826023102
0.10239865630865097,0.1080959364771843
0.10566780716180801,0.1113264262676239
0.10457056760787964,0.11446431279182434
0.10788610577583313,0.11751706153154373
0.11555157601833344,0.12044962495565414
0.11443102359771729,0.12373936176300049
0.1177254244685173,0.12749558687210083
0.12101320922374725,0.13020095229148865
0.1199360117316246,0.1334986686706543
0.1189139261841774,0.13650350272655487
0.11794482916593552,0.13952699303627014
0.11266764253377914,0.14228180050849915
0.11185886710882187,0.14489445090293884
0.11109444499015808,0.1473313421010971
0.11037267744541168,0.14969579875469208
0.1053328812122345,0.15398769080638885
0.09990750998258591,0.1557704657316208
0.09073549509048462,0.1574951857328415
0.08607277274131775,0.15876273810863495
0.09021172672510147,0.15984904766082764
0.08995082974433899,0.16117821633815765
0.0897115096449852,0.16240042448043823
0.08949293196201324,0.1635800451040268
0.084935262799263,0.16470591723918915
0.0804571658372879,0.16558454930782318
0.076055146753788,0.16627082228660583
0.07172585278749466,0.16677196323871613
0.05874837189912796,0.16708935797214508
0.04595768824219704,0.1668120175600052
0.028987040743231773,0.1660642921924591
0.016605980694293976,0.16465505957603455
0.004385244566947222,0.16285637021064758
0.0,0.16067658364772797
0.0,0.15785935521125793
0.0,0.154741108417511
0.0,0.15124428272247314
0.0,0.14743159711360931
0.0,0.14325273036956787
0.0,0.13896381855010986
0.0,0.1341378092765808
0.0,0.12921103835105896
0.0,0.12441748380661011
0.0,0.11945194751024246
0.0,0.11426915228366852
0.0,0.10950836539268494
0.0,0.10459857434034348
0.0,0.10003592818975449
0.0,0.09532811492681503
0.0,0.09095140546560287
0.0,0.0866890698671341
0.0,0.08261086046695709
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.0
0.12619176506996155,0.08389069139957428
0.12454888224601746,0.08824452012777328
0.12733981013298035,0.09241028130054474
0.13014298677444458,0.09665285795927048
0.13295802474021912,0.10083059966564178
0.13142582774162292,0.10510573536157608
0.12560679018497467,0.10906466096639633
0.11991753429174423,0.11274129152297974
0.11435303092002869,0.11604346334934235
0.11326633393764496,0.11910538375377655
0.10787437111139297,0.12209491431713104
0.09823545813560486,0.12475065141916275
0.08876428008079529,0.12695154547691345
0.07945390045642853,0.12871618568897247
0.0790146067738533,0.1301269829273224
0.06552409380674362,0.13156601786613464
0.05223998799920082,0.13233156502246857
0.043511372059583664,0.13257089257240295
0.034910351037979126,0.13253986835479736
0.030790193006396294,0.13219213485717773
0.013649213127791882,0.13174603879451752
0.0011017514625564218,0.1305181086063385
0.0,0.12891817092895508
0.0,0.127109095454216
0.0,0.12481454014778137
0.0,0.12259551137685776
0.0,0.1194104477763176
0.0,0.11598243564367294
0.0,0.11246982961893082
0.0,0.10862574726343155
0.0,0.10519237816333771
0.0,0.10184524953365326
0.0,0.09838712215423584
0.0,0.09489546716213226
0.0,0.09118492156267166
0.0,0.08751704543828964
0.0,0.08338379859924316
0.0,0.07941731810569763
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.08078338205814362
0.10773059725761414,0.08456870168447495
0.10635451227426529,0.08833234012126923
0.10940064489841461,0.09503202885389328
0.10683674365282059,0.09879083186388016
0.11000321805477142,0.101872019469738
0.11316585540771484,0.10835394263267517
0.11512286216020584,0.11193244904279709
0.11833737045526505,0.11528296768665314
0.11283013969659805,0.11854086816310883
0.10743949562311172,0.1214011088013649
0.10216087847948074,0.12429310381412506
0.0926305279135704,0.12651577591896057
0.08762233704328537,0.1285952925682068
0.07835110276937485,0.13031263649463654
0.06923138350248337,0.13152949512004852
0.06025686860084534,0.13267618417739868
0.05142148584127426,0.13322927057743073
0.047077324241399765,0.13345418870449066
0.042799390852451324,0.13360394537448883
0.03858470916748047,0.13361462950706482
0.021676471456885338,0.13343846797943115
0.013393811881542206,0.13244645297527313
0.005218602251261473,0.13134834170341492
0.0015052618691697717,0.1285628080368042
0.0,0.126752570271492
0.0,0.12477842718362808
0.0,0.12236333638429642
0.0,0.11988584697246552
0.0,0.1169280856847763
0.0,0.1142500638961792
0.0,0.11117754131555557
0.0,0.10818221420049667
0.0,0.10153127461671829
0.0,0.09754113852977753
0.0,0.09368281811475754
0.0,0.08972733467817307
0.0,0.08203383535146713
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
